stress_axis,stress_level,method,metric,mean,ci95,seeds,rows_per_seed
intermittent_fault,0.0,domain_randomized_policy,risk_score,0.39518,0.00984,10,120
intermittent_fault,0.0,domain_randomized_policy,robust_utility,-0.68582,0.02439,10,120
intermittent_fault,0.0,latent_asymmetry_belief_policy_v5,task_success,0.12750,0.01634,10,120
intermittent_fault,0.0,latent_asymmetry_belief_policy_v5,tracking_error,0.71981,0.01261,10,120
intermittent_fault,0.0,latent_asymmetry_belief_policy_v5,safety_violation,0.33810,0.01432,10,120
intermittent_fault,0.0,latent_asymmetry_belief_policy_v5,asymmetry_error,0.34913,0.00627,10,120
intermittent_fault,0.0,latent_asymmetry_belief_policy_v5,actuator_energy,1.09081,0.01332,10,120
intermittent_fault,0.0,latent_asymmetry_belief_policy_v5,adaptation_regret,0.20155,0.00353,10,120
intermittent_fault,0.0,latent_asymmetry_belief_policy_v5,calibration_error,0.17030,0.00914,10,120
intermittent_fault,0.0,latent_asymmetry_belief_policy_v5,constraint_margin,0.13519,0.01261,10,120
intermittent_fault,0.0,latent_asymmetry_belief_policy_v5,recovery_time,0.87806,0.01690,10,120
intermittent_fault,0.0,latent_asymmetry_belief_policy_v5,control_smoothness,0.11642,0.00273,10,120
intermittent_fault,0.0,latent_asymmetry_belief_policy_v5,state_uncertainty,0.11715,0.00223,10,120
intermittent_fault,0.0,latent_asymmetry_belief_policy_v5,risk_score,0.32265,0.00844,10,120
intermittent_fault,0.0,latent_asymmetry_belief_policy_v5,robust_utility,-0.53291,0.02568,10,120
intermittent_fault,0.0,online_system_id,task_success,0.10667,0.02092,10,120
intermittent_fault,0.0,online_system_id,tracking_error,0.72895,0.00836,10,120
intermittent_fault,0.0,online_system_id,safety_violation,0.33759,0.01718,10,120
intermittent_fault,0.0,online_system_id,asymmetry_error,0.38677,0.00778,10,120
intermittent_fault,0.0,online_system_id,actuator_energy,1.05503,0.01470,10,120
intermittent_fault,0.0,online_system_id,adaptation_regret,0.20411,0.00234,10,120
intermittent_fault,0.0,online_system_id,calibration_error,0.13820,0.00880,10,120
intermittent_fault,0.0,online_system_id,constraint_margin,0.12605,0.00836,10,120
intermittent_fault,0.0,online_system_id,recovery_time,0.89815,0.00742,10,120
intermittent_fault,0.0,online_system_id,control_smoothness,0.12025,0.00121,10,120
intermittent_fault,0.0,online_system_id,state_uncertainty,0.16223,0.00325,10,120
intermittent_fault,0.0,online_system_id,risk_score,0.32913,0.01021,10,120
intermittent_fault,0.0,online_system_id,robust_utility,-0.56471,0.02189,10,120
intermittent_fault,0.0,oracle_asymmetry_state,task_success,0.18417,0.01797,10,120
intermittent_fault,0.0,oracle_asymmetry_state,tracking_error,0.71000,0.00986,10,120
intermittent_fault,0.0,oracle_asymmetry_state,safety_violation,0.33479,0.01409,10,120
intermittent_fault,0.0,oracle_asymmetry_state,asymmetry_error,0.33822,0.00768,10,120
intermittent_fault,0.0,oracle_asymmetry_state,actuator_energy,1.17975,0.00903,10,120
intermittent_fault,0.0,oracle_asymmetry_state,adaptation_regret,0.26980,0.00375,10,120
intermittent_fault,0.0,oracle_asymmetry_state,calibration_error,0.19405,0.00887,10,120
intermittent_fault,0.0,oracle_asymmetry_state,constraint_margin,0.14500,0.00986,10,120
intermittent_fault,0.0,oracle_asymmetry_state,recovery_time,0.85818,0.00737,10,120
intermittent_fault,0.0,oracle_asymmetry_state,control_smoothness,0.13157,0.00344,10,120
intermittent_fault,0.0,oracle_asymmetry_state,state_uncertainty,0.07487,0.00192,10,120
intermittent_fault,0.0,oracle_asymmetry_state,risk_score,0.31408,0.00877,10,120
intermittent_fault,0.0,oracle_asymmetry_state,robust_utility,-0.47159,0.02422,10,120
intermittent_fault,0.0,robust_l1_adaptive_control,task_success,0.07667,0.00800,10,120
intermittent_fault,0.0,robust_l1_adaptive_control,tracking_error,0.75527,0.00891,10,120
intermittent_fault,0.0,robust_l1_adaptive_control,safety_violation,0.38164,0.01070,10,120
intermittent_fault,0.0,robust_l1_adaptive_control,asymmetry_error,0.36516,0.00889,10,120
intermittent_fault,0.0,robust_l1_adaptive_control,actuator_energy,0.93658,0.00857,10,120
intermittent_fault,0.0,robust_l1_adaptive_control,adaptation_regret,0.21148,0.00250,10,120
intermittent_fault,0.0,robust_l1_adaptive_control,calibration_error,0.11965,0.00705,10,120
intermittent_fault,0.0,robust_l1_adaptive_control,constraint_margin,0.09973,0.00891,10,120
intermittent_fault,0.0,robust_l1_adaptive_control,recovery_time,0.90128,0.00779,10,120
intermittent_fault,0.0,robust_l1_adaptive_control,control_smoothness,0.09826,0.00176,10,120
intermittent_fault,0.0,robust_l1_adaptive_control,state_uncertainty,0.13585,0.00287,10,120
intermittent_fault,0.0,robust_l1_adaptive_control,risk_score,0.35258,0.00657,10,120
intermittent_fault,0.0,robust_l1_adaptive_control,robust_utility,-0.61488,0.01370,10,120
intermittent_fault,0.0,unscented_kalman_fault_observer,task_success,0.09500,0.01825,10,120
intermittent_fault,0.0,unscented_kalman_fault_observer,tracking_error,0.72314,0.00979,10,120
intermittent_fault,0.0,unscented_kalman_fault_observer,safety_violation,0.33744,0.01106,10,120
intermittent_fault,0.0,unscented_kalman_fault_observer,asymmetry_error,0.37874,0.00654,10,120
intermittent_fault,0.0,unscented_kalman_fault_observer,actuator_energy,1.08027,0.01328,10,120
intermittent_fault,0.0,unscented_kalman_fault_observer,adaptation_regret,0.20248,0.00274,10,120
intermittent_fault,0.0,unscented_kalman_fault_observer,calibration_error,0.14213,0.01131,10,120
intermittent_fault,0.0,unscented_kalman_fault_observer,constraint_margin,0.13186,0.00979,10,120
intermittent_fault,0.0,unscented_kalman_fault_observer,recovery_time,0.88676,0.01238,10,120
intermittent_fault,0.0,unscented_kalman_fault_observer,control_smoothness,0.12041,0.00246,10,120
intermittent_fault,0.0,unscented_kalman_fault_observer,state_uncertainty,0.12634,0.00228,10,120
intermittent_fault,0.0,unscented_kalman_fault_observer,risk_score,0.32332,0.00661,10,120
intermittent_fault,0.0,unscented_kalman_fault_observer,robust_utility,-0.57138,0.02199,10,120
intermittent_fault,0.2,control_barrier_fault_tolerant_mpc,task_success,0.07083,0.00780,10,120
intermittent_fault,0.2,control_barrier_fault_tolerant_mpc,tracking_error,0.78069,0.00802,10,120
intermittent_fault,0.2,control_barrier_fault_tolerant_mpc,safety_violation,0.41384,0.01278,10,120
intermittent_fault,0.2,control_barrier_fault_tolerant_mpc,asymmetry_error,0.40243,0.01282,10,120
intermittent_fault,0.2,control_barrier_fault_tolerant_mpc,actuator_energy,0.82265,0.01244,10,120
intermittent_fault,0.2,control_barrier_fault_tolerant_mpc,adaptation_regret,0.21859,0.00225,10,120
intermittent_fault,0.2,control_barrier_fault_tolerant_mpc,calibration_error,0.10929,0.00978,10,120
intermittent_fault,0.2,control_barrier_fault_tolerant_mpc,constraint_margin,0.07431,0.00802,10,120
intermittent_fault,0.2,control_barrier_fault_tolerant_mpc,recovery_time,0.91717,0.01210,10,120
intermittent_fault,0.2,control_barrier_fault_tolerant_mpc,control_smoothness,0.08003,0.00134,10,120
intermittent_fault,0.2,control_barrier_fault_tolerant_mpc,state_uncertainty,0.20650,0.00455,10,120
intermittent_fault,0.2,control_barrier_fault_tolerant_mpc,risk_score,0.38881,0.00720,10,120
intermittent_fault,0.2,control_barrier_fault_tolerant_mpc,robust_utility,-0.65200,0.01336,10,120
intermittent_fault,0.2,domain_randomized_policy,task_success,0.06834,0.01237,10,120
intermittent_fault,0.2,domain_randomized_policy,tracking_error,0.74878,0.00922,10,120
intermittent_fault,0.2,domain_randomized_policy,safety_violation,0.35699,0.01211,10,120
intermittent_fault,0.2,domain_randomized_policy,asymmetry_error,0.69999,0.01969,10,120
intermittent_fault,0.2,domain_randomized_policy,actuator_energy,0.82403,0.01783,10,120
intermittent_fault,0.2,domain_randomized_policy,adaptation_regret,0.20966,0.00258,10,120
intermittent_fault,0.2,domain_randomized_policy,calibration_error,0.10809,0.00474,10,120
intermittent_fault,0.2,domain_randomized_policy,constraint_margin,0.10622,0.00922,10,120
intermittent_fault,0.2,domain_randomized_policy,recovery_time,0.91616,0.01142,10,120
intermittent_fault,0.2,domain_randomized_policy,control_smoothness,0.09638,0.00048,10,120
intermittent_fault,0.2,domain_randomized_policy,state_uncertainty,0.48487,0.00755,10,120
intermittent_fault,0.2,domain_randomized_policy,risk_score,0.39744,0.00778,10,120
intermittent_fault,0.2,domain_randomized_policy,robust_utility,-0.67997,0.01078,10,120
intermittent_fault,0.2,latent_asymmetry_belief_policy_v5,task_success,0.12333,0.02034,10,120
intermittent_fault,0.2,latent_asymmetry_belief_policy_v5,tracking_error,0.72594,0.01339,10,120
intermittent_fault,0.2,latent_asymmetry_belief_policy_v5,safety_violation,0.33470,0.01699,10,120
intermittent_fault,0.2,latent_asymmetry_belief_policy_v5,asymmetry_error,0.34470,0.01187,10,120
intermittent_fault,0.2,latent_asymmetry_belief_policy_v5,actuator_energy,1.09291,0.01556,10,120
intermittent_fault,0.2,latent_asymmetry_belief_policy_v5,adaptation_regret,0.20326,0.00375,10,120
intermittent_fault,0.2,latent_asymmetry_belief_policy_v5,calibration_error,0.16257,0.01181,10,120
intermittent_fault,0.2,latent_asymmetry_belief_policy_v5,constraint_margin,0.12906,0.01339,10,120
intermittent_fault,0.2,latent_asymmetry_belief_policy_v5,recovery_time,0.89369,0.01396,10,120
intermittent_fault,0.2,latent_asymmetry_belief_policy_v5,control_smoothness,0.11625,0.00225,10,120
intermittent_fault,0.2,latent_asymmetry_belief_policy_v5,state_uncertainty,0.11736,0.00211,10,120
intermittent_fault,0.2,latent_asymmetry_belief_policy_v5,risk_score,0.32560,0.01019,10,120
intermittent_fault,0.2,latent_asymmetry_belief_policy_v5,robust_utility,-0.53773,0.03194,10,120
intermittent_fault,0.2,online_system_id,task_success,0.09167,0.01311,10,120
intermittent_fault,0.2,online_system_id,tracking_error,0.72232,0.01029,10,120
intermittent_fault,0.2,online_system_id,safety_violation,0.32098,0.01738,10,120
intermittent_fault,0.2,online_system_id,asymmetry_error,0.39088,0.01178,10,120
intermittent_fault,0.2,online_system_id,actuator_energy,1.04443,0.01438,10,120
intermittent_fault,0.2,online_system_id,adaptation_regret,0.20225,0.00288,10,120
intermittent_fault,0.2,online_system_id,calibration_error,0.13583,0.00865,10,120
intermittent_fault,0.2,online_system_id,constraint_margin,0.13268,0.01029,10,120
intermittent_fault,0.2,online_system_id,recovery_time,0.90631,0.00916,10,120
intermittent_fault,0.2,online_system_id,control_smoothness,0.11979,0.00123,10,120
intermittent_fault,0.2,online_system_id,state_uncertainty,0.16307,0.00293,10,120
intermittent_fault,0.2,online_system_id,risk_score,0.32397,0.01070,10,120
intermittent_fault,0.2,online_system_id,robust_utility,-0.56806,0.02387,10,120
intermittent_fault,0.2,oracle_asymmetry_state,task_success,0.17750,0.01979,10,120
intermittent_fault,0.2,oracle_asymmetry_state,tracking_error,0.70898,0.01458,10,120
intermittent_fault,0.2,oracle_asymmetry_state,safety_violation,0.34196,0.01666,10,120
intermittent_fault,0.2,oracle_asymmetry_state,asymmetry_error,0.33735,0.01291,10,120
intermittent_fault,0.2,oracle_asymmetry_state,actuator_energy,1.17144,0.01239,10,120
intermittent_fault,0.2,oracle_asymmetry_state,adaptation_regret,0.26941,0.00554,10,120
intermittent_fault,0.2,oracle_asymmetry_state,calibration_error,0.20130,0.01618,10,120
intermittent_fault,0.2,oracle_asymmetry_state,constraint_margin,0.14602,0.01458,10,120
intermittent_fault,0.2,oracle_asymmetry_state,recovery_time,0.85845,0.01602,10,120
intermittent_fault,0.2,oracle_asymmetry_state,control_smoothness,0.13272,0.00240,10,120
intermittent_fault,0.2,oracle_asymmetry_state,state_uncertainty,0.07559,0.00212,10,120
intermittent_fault,0.2,oracle_asymmetry_state,risk_score,0.32324,0.00979,10,120
intermittent_fault,0.2,oracle_asymmetry_state,robust_utility,-0.48131,0.03208,10,120
intermittent_fault,0.2,robust_l1_adaptive_control,task_success,0.08000,0.01505,10,120
intermittent_fault,0.2,robust_l1_adaptive_control,tracking_error,0.75589,0.00860,10,120
intermittent_fault,0.2,robust_l1_adaptive_control,safety_violation,0.37613,0.01451,10,120
intermittent_fault,0.2,robust_l1_adaptive_control,asymmetry_error,0.36884,0.01507,10,120
intermittent_fault,0.2,robust_l1_adaptive_control,actuator_energy,0.94085,0.01233,10,120
intermittent_fault,0.2,robust_l1_adaptive_control,adaptation_regret,0.21165,0.00241,10,120
intermittent_fault,0.2,robust_l1_adaptive_control,calibration_error,0.12013,0.01135,10,120
intermittent_fault,0.2,robust_l1_adaptive_control,constraint_margin,0.09911,0.00860,10,120
intermittent_fault,0.2,robust_l1_adaptive_control,recovery_time,0.92137,0.01208,10,120
intermittent_fault,0.2,robust_l1_adaptive_control,control_smoothness,0.09705,0.00146,10,120
intermittent_fault,0.2,robust_l1_adaptive_control,state_uncertainty,0.13711,0.00406,10,120
intermittent_fault,0.2,robust_l1_adaptive_control,risk_score,0.35371,0.00888,10,120
intermittent_fault,0.2,robust_l1_adaptive_control,robust_utility,-0.61081,0.02207,10,120
intermittent_fault,0.2,unscented_kalman_fault_observer,task_success,0.11167,0.02055,10,120
intermittent_fault,0.2,unscented_kalman_fault_observer,tracking_error,0.72323,0.00587,10,120
intermittent_fault,0.2,unscented_kalman_fault_observer,safety_violation,0.33667,0.00624,10,120
intermittent_fault,0.2,unscented_kalman_fault_observer,asymmetry_error,0.37782,0.01250,10,120
intermittent_fault,0.2,unscented_kalman_fault_observer,actuator_energy,1.08007,0.01253,10,120
intermittent_fault,0.2,unscented_kalman_fault_observer,adaptation_regret,0.20250,0.00164,10,120
intermittent_fault,0.2,unscented_kalman_fault_observer,calibration_error,0.14606,0.00882,10,120
intermittent_fault,0.2,unscented_kalman_fault_observer,constraint_margin,0.13177,0.00587,10,120
intermittent_fault,0.2,unscented_kalman_fault_observer,recovery_time,0.89438,0.01235,10,120
intermittent_fault,0.2,unscented_kalman_fault_observer,control_smoothness,0.11998,0.00140,10,120
intermittent_fault,0.2,unscented_kalman_fault_observer,state_uncertainty,0.12619,0.00277,10,120
intermittent_fault,0.2,unscented_kalman_fault_observer,risk_score,0.32741,0.00408,10,120
intermittent_fault,0.2,unscented_kalman_fault_observer,robust_utility,-0.55458,0.02196,10,120
intermittent_fault,0.4,control_barrier_fault_tolerant_mpc,task_success,0.07667,0.01260,10,120
intermittent_fault,0.4,control_barrier_fault_tolerant_mpc,tracking_error,0.79219,0.01231,10,120
intermittent_fault,0.4,control_barrier_fault_tolerant_mpc,safety_violation,0.43571,0.01730,10,120
intermittent_fault,0.4,control_barrier_fault_tolerant_mpc,asymmetry_error,0.41166,0.01118,10,120
intermittent_fault,0.4,control_barrier_fault_tolerant_mpc,actuator_energy,0.82501,0.00704,10,120
intermittent_fault,0.4,control_barrier_fault_tolerant_mpc,adaptation_regret,0.22181,0.00345,10,120
intermittent_fault,0.4,control_barrier_fault_tolerant_mpc,calibration_error,0.11317,0.01151,10,120
intermittent_fault,0.4,control_barrier_fault_tolerant_mpc,constraint_margin,0.06281,0.01231,10,120
intermittent_fault,0.4,control_barrier_fault_tolerant_mpc,recovery_time,0.92476,0.01239,10,120
intermittent_fault,0.4,control_barrier_fault_tolerant_mpc,control_smoothness,0.07907,0.00109,10,120
intermittent_fault,0.4,control_barrier_fault_tolerant_mpc,state_uncertainty,0.21174,0.00492,10,120
intermittent_fault,0.4,control_barrier_fault_tolerant_mpc,risk_score,0.40808,0.01068,10,120
intermittent_fault,0.4,control_barrier_fault_tolerant_mpc,robust_utility,-0.66553,0.02145,10,120
intermittent_fault,0.4,domain_randomized_policy,task_success,0.06666,0.01168,10,120
intermittent_fault,0.4,domain_randomized_policy,tracking_error,0.75662,0.01096,10,120
intermittent_fault,0.4,domain_randomized_policy,safety_violation,0.37714,0.02439,10,120
intermittent_fault,0.4,domain_randomized_policy,asymmetry_error,0.70352,0.01753,10,120
intermittent_fault,0.4,domain_randomized_policy,actuator_energy,0.83628,0.01107,10,120
intermittent_fault,0.4,domain_randomized_policy,adaptation_regret,0.21185,0.00307,10,120
intermittent_fault,0.4,domain_randomized_policy,calibration_error,0.10644,0.00561,10,120
intermittent_fault,0.4,domain_randomized_policy,constraint_margin,0.09838,0.01096,10,120
intermittent_fault,0.4,domain_randomized_policy,recovery_time,0.91181,0.00591,10,120
intermittent_fault,0.4,domain_randomized_policy,control_smoothness,0.09632,0.00070,10,120
intermittent_fault,0.4,domain_randomized_policy,state_uncertainty,0.48780,0.00808,10,120
intermittent_fault,0.4,domain_randomized_policy,risk_score,0.41509,0.01483,10,120
intermittent_fault,0.4,domain_randomized_policy,robust_utility,-0.69766,0.02129,10,120
intermittent_fault,0.4,latent_asymmetry_belief_policy_v5,task_success,0.11583,0.01344,10,120
intermittent_fault,0.4,latent_asymmetry_belief_policy_v5,tracking_error,0.73266,0.00865,10,120
intermittent_fault,0.4,latent_asymmetry_belief_policy_v5,safety_violation,0.34777,0.01473,10,120
intermittent_fault,0.4,latent_asymmetry_belief_policy_v5,asymmetry_error,0.34430,0.01347,10,120
intermittent_fault,0.4,latent_asymmetry_belief_policy_v5,actuator_energy,1.09588,0.00503,10,120
intermittent_fault,0.4,latent_asymmetry_belief_policy_v5,adaptation_regret,0.20515,0.00242,10,120
intermittent_fault,0.4,latent_asymmetry_belief_policy_v5,calibration_error,0.15599,0.01437,10,120
intermittent_fault,0.4,latent_asymmetry_belief_policy_v5,constraint_margin,0.12234,0.00865,10,120
intermittent_fault,0.4,latent_asymmetry_belief_policy_v5,recovery_time,0.89220,0.01302,10,120
intermittent_fault,0.4,latent_asymmetry_belief_policy_v5,control_smoothness,0.11470,0.00219,10,120
intermittent_fault,0.4,latent_asymmetry_belief_policy_v5,state_uncertainty,0.12080,0.00214,10,120
intermittent_fault,0.4,latent_asymmetry_belief_policy_v5,risk_score,0.33869,0.00922,10,120
intermittent_fault,0.4,latent_asymmetry_belief_policy_v5,robust_utility,-0.55558,0.02159,10,120
intermittent_fault,0.4,online_system_id,task_success,0.08167,0.01394,10,120
intermittent_fault,0.4,online_system_id,tracking_error,0.73080,0.00832,10,120
intermittent_fault,0.4,online_system_id,safety_violation,0.33765,0.00915,10,120
intermittent_fault,0.4,online_system_id,asymmetry_error,0.39015,0.01222,10,120
intermittent_fault,0.4,online_system_id,actuator_energy,1.04345,0.01417,10,120
intermittent_fault,0.4,online_system_id,adaptation_regret,0.20462,0.00233,10,120
intermittent_fault,0.4,online_system_id,calibration_error,0.13694,0.00680,10,120
intermittent_fault,0.4,online_system_id,constraint_margin,0.12420,0.00832,10,120
intermittent_fault,0.4,online_system_id,recovery_time,0.90101,0.01066,10,120
intermittent_fault,0.4,online_system_id,control_smoothness,0.11958,0.00101,10,120
intermittent_fault,0.4,online_system_id,state_uncertainty,0.16581,0.00367,10,120
intermittent_fault,0.4,online_system_id,risk_score,0.33941,0.00543,10,120
intermittent_fault,0.4,online_system_id,robust_utility,-0.59048,0.01889,10,120
intermittent_fault,0.4,oracle_asymmetry_state,task_success,0.16750,0.01893,10,120
intermittent_fault,0.4,oracle_asymmetry_state,tracking_error,0.71642,0.00990,10,120
intermittent_fault,0.4,oracle_asymmetry_state,safety_violation,0.34271,0.01785,10,120
intermittent_fault,0.4,oracle_asymmetry_state,asymmetry_error,0.33297,0.01277,10,120
intermittent_fault,0.4,oracle_asymmetry_state,actuator_energy,1.17762,0.00917,10,120
intermittent_fault,0.4,oracle_asymmetry_state,adaptation_regret,0.27224,0.00376,10,120
intermittent_fault,0.4,oracle_asymmetry_state,calibration_error,0.18838,0.01259,10,120
intermittent_fault,0.4,oracle_asymmetry_state,constraint_margin,0.13858,0.00990,10,120
intermittent_fault,0.4,oracle_asymmetry_state,recovery_time,0.86720,0.00857,10,120
intermittent_fault,0.4,oracle_asymmetry_state,control_smoothness,0.13360,0.00336,10,120
intermittent_fault,0.4,oracle_asymmetry_state,state_uncertainty,0.07692,0.00196,10,120
intermittent_fault,0.4,oracle_asymmetry_state,risk_score,0.32891,0.01099,10,120
intermittent_fault,0.4,oracle_asymmetry_state,robust_utility,-0.49486,0.02423,10,120
intermittent_fault,0.4,robust_l1_adaptive_control,task_success,0.07917,0.01425,10,120
intermittent_fault,0.4,robust_l1_adaptive_control,tracking_error,0.77021,0.01083,10,120
intermittent_fault,0.4,robust_l1_adaptive_control,safety_violation,0.39217,0.01470,10,120
intermittent_fault,0.4,robust_l1_adaptive_control,asymmetry_error,0.37108,0.01259,10,120
intermittent_fault,0.4,robust_l1_adaptive_control,actuator_energy,0.94150,0.00742,10,120
intermittent_fault,0.4,robust_l1_adaptive_control,adaptation_regret,0.21566,0.00303,10,120
intermittent_fault,0.4,robust_l1_adaptive_control,calibration_error,0.11852,0.01027,10,120
intermittent_fault,0.4,robust_l1_adaptive_control,constraint_margin,0.08478,0.01083,10,120
intermittent_fault,0.4,robust_l1_adaptive_control,recovery_time,0.92357,0.00906,10,120
intermittent_fault,0.4,robust_l1_adaptive_control,control_smoothness,0.09760,0.00134,10,120
intermittent_fault,0.4,robust_l1_adaptive_control,state_uncertainty,0.13926,0.00304,10,120
intermittent_fault,0.4,robust_l1_adaptive_control,risk_score,0.36910,0.00871,10,120
intermittent_fault,0.4,robust_l1_adaptive_control,robust_utility,-0.62682,0.02231,10,120
intermittent_fault,0.4,unscented_kalman_fault_observer,task_success,0.09667,0.01619,10,120
intermittent_fault,0.4,unscented_kalman_fault_observer,tracking_error,0.73300,0.00653,10,120
intermittent_fault,0.4,unscented_kalman_fault_observer,safety_violation,0.34253,0.01562,10,120
intermittent_fault,0.4,unscented_kalman_fault_observer,asymmetry_error,0.37920,0.01491,10,120
intermittent_fault,0.4,unscented_kalman_fault_observer,actuator_energy,1.08562,0.01031,10,120
intermittent_fault,0.4,unscented_kalman_fault_observer,adaptation_regret,0.20524,0.00183,10,120
intermittent_fault,0.4,unscented_kalman_fault_observer,calibration_error,0.14113,0.00899,10,120
intermittent_fault,0.4,unscented_kalman_fault_observer,constraint_margin,0.12200,0.00653,10,120
intermittent_fault,0.4,unscented_kalman_fault_observer,recovery_time,0.90202,0.00913,10,120
intermittent_fault,0.4,unscented_kalman_fault_observer,control_smoothness,0.11953,0.00238,10,120
intermittent_fault,0.4,unscented_kalman_fault_observer,state_uncertainty,0.12823,0.00272,10,120
intermittent_fault,0.4,unscented_kalman_fault_observer,risk_score,0.33647,0.00947,10,120
intermittent_fault,0.4,unscented_kalman_fault_observer,robust_utility,-0.57778,0.01838,10,120
intermittent_fault,0.6,control_barrier_fault_tolerant_mpc,task_success,0.06667,0.01481,10,120
intermittent_fault,0.6,control_barrier_fault_tolerant_mpc,tracking_error,0.78876,0.01071,10,120
intermittent_fault,0.6,control_barrier_fault_tolerant_mpc,safety_violation,0.42304,0.02128,10,120
intermittent_fault,0.6,control_barrier_fault_tolerant_mpc,asymmetry_error,0.40829,0.01038,10,120
intermittent_fault,0.6,control_barrier_fault_tolerant_mpc,actuator_energy,0.82744,0.00859,10,120
intermittent_fault,0.6,control_barrier_fault_tolerant_mpc,adaptation_regret,0.22085,0.00300,10,120
intermittent_fault,0.6,control_barrier_fault_tolerant_mpc,calibration_error,0.10491,0.00823,10,120
intermittent_fault,0.6,control_barrier_fault_tolerant_mpc,constraint_margin,0.06624,0.01071,10,120
intermittent_fault,0.6,control_barrier_fault_tolerant_mpc,recovery_time,0.92217,0.01130,10,120
intermittent_fault,0.6,control_barrier_fault_tolerant_mpc,control_smoothness,0.08036,0.00105,10,120
intermittent_fault,0.6,control_barrier_fault_tolerant_mpc,state_uncertainty,0.21453,0.00453,10,120
intermittent_fault,0.6,control_barrier_fault_tolerant_mpc,risk_score,0.40577,0.01263,10,120
intermittent_fault,0.6,control_barrier_fault_tolerant_mpc,robust_utility,-0.66666,0.02346,10,120
intermittent_fault,0.6,domain_randomized_policy,task_success,0.06167,0.01424,10,120
intermittent_fault,0.6,domain_randomized_policy,tracking_error,0.74377,0.00887,10,120
intermittent_fault,0.6,domain_randomized_policy,safety_violation,0.36250,0.01369,10,120
intermittent_fault,0.6,domain_randomized_policy,asymmetry_error,0.70005,0.00918,10,120
intermittent_fault,0.6,domain_randomized_policy,actuator_energy,0.82254,0.01419,10,120
intermittent_fault,0.6,domain_randomized_policy,adaptation_regret,0.20826,0.00248,10,120
intermittent_fault,0.6,domain_randomized_policy,calibration_error,0.11095,0.00678,10,120
intermittent_fault,0.6,domain_randomized_policy,constraint_margin,0.11123,0.00887,10,120
intermittent_fault,0.6,domain_randomized_policy,recovery_time,0.90655,0.01017,10,120
intermittent_fault,0.6,domain_randomized_policy,control_smoothness,0.09682,0.00098,10,120
intermittent_fault,0.6,domain_randomized_policy,state_uncertainty,0.49238,0.00877,10,120
intermittent_fault,0.6,domain_randomized_policy,risk_score,0.41154,0.00788,10,120
intermittent_fault,0.6,domain_randomized_policy,robust_utility,-0.68793,0.01947,10,120
intermittent_fault,0.6,latent_asymmetry_belief_policy_v5,task_success,0.12583,0.01730,10,120
intermittent_fault,0.6,latent_asymmetry_belief_policy_v5,tracking_error,0.73277,0.01152,10,120
intermittent_fault,0.6,latent_asymmetry_belief_policy_v5,safety_violation,0.35470,0.02043,10,120
intermittent_fault,0.6,latent_asymmetry_belief_policy_v5,asymmetry_error,0.35137,0.01399,10,120
intermittent_fault,0.6,latent_asymmetry_belief_policy_v5,actuator_energy,1.09699,0.00888,10,120
intermittent_fault,0.6,latent_asymmetry_belief_policy_v5,adaptation_regret,0.20518,0.00322,10,120
intermittent_fault,0.6,latent_asymmetry_belief_policy_v5,calibration_error,0.16226,0.00968,10,120
intermittent_fault,0.6,latent_asymmetry_belief_policy_v5,constraint_margin,0.12223,0.01152,10,120
intermittent_fault,0.6,latent_asymmetry_belief_policy_v5,recovery_time,0.89187,0.00869,10,120
intermittent_fault,0.6,latent_asymmetry_belief_policy_v5,control_smoothness,0.11386,0.00160,10,120
intermittent_fault,0.6,latent_asymmetry_belief_policy_v5,state_uncertainty,0.12265,0.00229,10,120
intermittent_fault,0.6,latent_asymmetry_belief_policy_v5,risk_score,0.34827,0.01237,10,120
intermittent_fault,0.6,latent_asymmetry_belief_policy_v5,robust_utility,-0.55100,0.02330,10,120
intermittent_fault,0.6,online_system_id,task_success,0.07750,0.01194,10,120
intermittent_fault,0.6,online_system_id,tracking_error,0.72713,0.01165,10,120
intermittent_fault,0.6,online_system_id,safety_violation,0.34066,0.01674,10,120
intermittent_fault,0.6,online_system_id,asymmetry_error,0.39069,0.01072,10,120
intermittent_fault,0.6,online_system_id,actuator_energy,1.04849,0.01803,10,120
intermittent_fault,0.6,online_system_id,adaptation_regret,0.20360,0.00326,10,120
intermittent_fault,0.6,online_system_id,calibration_error,0.13066,0.01240,10,120
intermittent_fault,0.6,online_system_id,constraint_margin,0.12787,0.01165,10,120
intermittent_fault,0.6,online_system_id,recovery_time,0.90063,0.00968,10,120
intermittent_fault,0.6,online_system_id,control_smoothness,0.11902,0.00155,10,120
intermittent_fault,0.6,online_system_id,state_uncertainty,0.17134,0.00425,10,120
intermittent_fault,0.6,online_system_id,risk_score,0.34642,0.00988,10,120
intermittent_fault,0.6,online_system_id,robust_utility,-0.59598,0.02205,10,120
intermittent_fault,0.6,oracle_asymmetry_state,task_success,0.15833,0.02361,10,120
intermittent_fault,0.6,oracle_asymmetry_state,tracking_error,0.71927,0.01151,10,120
intermittent_fault,0.6,oracle_asymmetry_state,safety_violation,0.35053,0.01472,10,120
intermittent_fault,0.6,oracle_asymmetry_state,asymmetry_error,0.34434,0.01347,10,120
intermittent_fault,0.6,oracle_asymmetry_state,actuator_energy,1.18289,0.01064,10,120
intermittent_fault,0.6,oracle_asymmetry_state,adaptation_regret,0.27332,0.00437,10,120
