split,reference,metric,mean_diff,ci95_diff,lower95_diff,upper95_diff,seeds
left_right_gain_shift,oracle_asymmetry_state,adaptation_regret,-0.06565,0.00162,-0.06727,-0.06403,10
left_right_gain_shift,oracle_asymmetry_state,constraint_margin,-0.00573,0.00436,-0.01009,-0.00137,10
left_right_gain_shift,oracle_asymmetry_state,robust_utility,-0.05674,0.01964,-0.07638,-0.03709,10
left_right_gain_shift,recurrent_hidden_state_policy_proxy,task_success,0.00208,0.01469,-0.01261,0.01677,10
left_right_gain_shift,recurrent_hidden_state_policy_proxy,tracking_error,0.01735,0.00349,0.01386,0.02083,10
left_right_gain_shift,recurrent_hidden_state_policy_proxy,safety_violation,0.02440,0.00617,0.01823,0.03058,10
left_right_gain_shift,recurrent_hidden_state_policy_proxy,asymmetry_error,-0.03242,0.00156,-0.03398,-0.03086,10
left_right_gain_shift,recurrent_hidden_state_policy_proxy,actuator_energy,-0.02729,0.00636,-0.03365,-0.02094,10
left_right_gain_shift,recurrent_hidden_state_policy_proxy,adaptation_regret,0.00486,0.00098,0.00388,0.00583,10
left_right_gain_shift,recurrent_hidden_state_policy_proxy,constraint_margin,-0.01735,0.00349,-0.02083,-0.01386,10
left_right_gain_shift,recurrent_hidden_state_policy_proxy,robust_utility,-0.01065,0.01542,-0.02607,0.00477,10
left_right_gain_shift,robust_l1_adaptive_control,task_success,0.04479,0.01576,0.02903,0.06055,10
left_right_gain_shift,robust_l1_adaptive_control,tracking_error,-0.02094,0.00347,-0.02441,-0.01747,10
left_right_gain_shift,robust_l1_adaptive_control,safety_violation,-0.02548,0.00599,-0.03148,-0.01949,10
left_right_gain_shift,robust_l1_adaptive_control,asymmetry_error,-0.01610,0.00298,-0.01908,-0.01311,10
left_right_gain_shift,robust_l1_adaptive_control,actuator_energy,0.07704,0.00540,0.07164,0.08243,10
left_right_gain_shift,robust_l1_adaptive_control,adaptation_regret,-0.00586,0.00097,-0.00683,-0.00489,10
left_right_gain_shift,robust_l1_adaptive_control,constraint_margin,0.02094,0.00347,0.01747,0.02441,10
left_right_gain_shift,robust_l1_adaptive_control,robust_utility,0.06520,0.01536,0.04984,0.08056,10
left_right_gain_shift,robust_tube_mpc,task_success,0.03854,0.01238,0.02616,0.05092,10
left_right_gain_shift,robust_tube_mpc,tracking_error,-0.01540,0.00304,-0.01844,-0.01236,10
left_right_gain_shift,robust_tube_mpc,safety_violation,-0.01365,0.00907,-0.02273,-0.00458,10
left_right_gain_shift,robust_tube_mpc,asymmetry_error,-0.26274,0.00395,-0.26669,-0.25879,10
left_right_gain_shift,robust_tube_mpc,actuator_energy,0.12218,0.00484,0.11733,0.12702,10
left_right_gain_shift,robust_tube_mpc,adaptation_regret,-0.00431,0.00085,-0.00516,-0.00346,10
left_right_gain_shift,robust_tube_mpc,constraint_margin,0.01540,0.00304,0.01236,0.01844,10
left_right_gain_shift,robust_tube_mpc,robust_utility,0.09232,0.01349,0.07883,0.10581,10
left_right_gain_shift,scalar_gain_calibration,task_success,0.02187,0.01030,0.01157,0.03217,10
left_right_gain_shift,scalar_gain_calibration,tracking_error,0.01695,0.00285,0.01410,0.01980,10
left_right_gain_shift,scalar_gain_calibration,safety_violation,0.03953,0.00664,0.03289,0.04617,10
left_right_gain_shift,scalar_gain_calibration,asymmetry_error,-0.17932,0.00344,-0.18276,-0.17588,10
left_right_gain_shift,scalar_gain_calibration,actuator_energy,0.01642,0.00618,0.01024,0.02260,10
left_right_gain_shift,scalar_gain_calibration,adaptation_regret,0.00475,0.00080,0.00395,0.00554,10
left_right_gain_shift,scalar_gain_calibration,constraint_margin,-0.01695,0.00285,-0.01980,-0.01410,10
left_right_gain_shift,scalar_gain_calibration,robust_utility,0.02745,0.01021,0.01724,0.03767,10
left_right_gain_shift,unscented_kalman_fault_observer,task_success,0.01823,0.01950,-0.00127,0.03773,10
left_right_gain_shift,unscented_kalman_fault_observer,tracking_error,0.01246,0.00479,0.00767,0.01724,10
left_right_gain_shift,unscented_kalman_fault_observer,safety_violation,0.02221,0.00728,0.01493,0.02950,10
left_right_gain_shift,unscented_kalman_fault_observer,asymmetry_error,-0.02756,0.00261,-0.03017,-0.02495,10
left_right_gain_shift,unscented_kalman_fault_observer,actuator_energy,-0.01528,0.00531,-0.02059,-0.00996,10
left_right_gain_shift,unscented_kalman_fault_observer,adaptation_regret,0.00349,0.00134,0.00215,0.00483,10
left_right_gain_shift,unscented_kalman_fault_observer,constraint_margin,-0.01246,0.00479,-0.01724,-0.00767,10
left_right_gain_shift,unscented_kalman_fault_observer,robust_utility,0.00675,0.02221,-0.01546,0.02896,10
payload_contact_shift,adaptive_mpc,task_success,0.05729,0.01807,0.03922,0.07536,10
payload_contact_shift,adaptive_mpc,tracking_error,-0.01099,0.00817,-0.01916,-0.00282,10
payload_contact_shift,adaptive_mpc,safety_violation,0.00100,0.01298,-0.01198,0.01399,10
payload_contact_shift,adaptive_mpc,asymmetry_error,-0.00343,0.00510,-0.00853,0.00167,10
payload_contact_shift,adaptive_mpc,actuator_energy,0.07209,0.00547,0.06663,0.07756,10
payload_contact_shift,adaptive_mpc,adaptation_regret,-0.00308,0.00229,-0.00537,-0.00079,10
payload_contact_shift,adaptive_mpc,constraint_margin,0.01099,0.00817,0.00282,0.01916,10
payload_contact_shift,adaptive_mpc,robust_utility,0.06016,0.02261,0.03755,0.08277,10
payload_contact_shift,control_barrier_fault_tolerant_mpc,task_success,0.05729,0.02179,0.03550,0.07908,10
payload_contact_shift,control_barrier_fault_tolerant_mpc,tracking_error,-0.04996,0.00692,-0.05688,-0.04304,10
payload_contact_shift,control_barrier_fault_tolerant_mpc,safety_violation,-0.06499,0.01091,-0.07590,-0.05408,10
payload_contact_shift,control_barrier_fault_tolerant_mpc,asymmetry_error,-0.02460,0.00686,-0.03146,-0.01773,10
payload_contact_shift,control_barrier_fault_tolerant_mpc,actuator_energy,0.20985,0.00423,0.20562,0.21409,10
payload_contact_shift,control_barrier_fault_tolerant_mpc,adaptation_regret,-0.01399,0.00194,-0.01593,-0.01205,10
payload_contact_shift,control_barrier_fault_tolerant_mpc,constraint_margin,0.04996,0.00692,0.04304,0.05688,10
payload_contact_shift,control_barrier_fault_tolerant_mpc,robust_utility,0.10642,0.02316,0.08326,0.12958,10
payload_contact_shift,domain_randomized_policy,task_success,0.06510,0.02009,0.04501,0.08519,10
payload_contact_shift,domain_randomized_policy,tracking_error,-0.01566,0.00841,-0.02408,-0.00725,10
payload_contact_shift,domain_randomized_policy,safety_violation,-0.00316,0.01433,-0.01749,0.01116,10
payload_contact_shift,domain_randomized_policy,asymmetry_error,-0.19802,0.00931,-0.20734,-0.18871,10
payload_contact_shift,domain_randomized_policy,actuator_energy,0.16874,0.01127,0.15747,0.18002,10
payload_contact_shift,domain_randomized_policy,adaptation_regret,-0.00439,0.00235,-0.00674,-0.00203,10
payload_contact_shift,domain_randomized_policy,constraint_margin,0.01566,0.00841,0.00725,0.02408,10
payload_contact_shift,domain_randomized_policy,robust_utility,0.11159,0.02324,0.08836,0.13483,10
payload_contact_shift,latent_asymmetry_policy_state_v4,task_success,0.03229,0.02261,0.00968,0.05490,10
payload_contact_shift,latent_asymmetry_policy_state_v4,tracking_error,0.01255,0.00886,0.00368,0.02141,10
payload_contact_shift,latent_asymmetry_policy_state_v4,safety_violation,0.02478,0.01654,0.00824,0.04132,10
payload_contact_shift,latent_asymmetry_policy_state_v4,asymmetry_error,0.00333,0.00276,0.00057,0.00609,10
payload_contact_shift,latent_asymmetry_policy_state_v4,actuator_energy,-0.03437,0.00731,-0.04168,-0.02706,10
payload_contact_shift,latent_asymmetry_policy_state_v4,adaptation_regret,0.00351,0.00248,0.00103,0.00599,10
payload_contact_shift,latent_asymmetry_policy_state_v4,constraint_margin,-0.01255,0.00886,-0.02141,-0.00368,10
payload_contact_shift,latent_asymmetry_policy_state_v4,robust_utility,0.01603,0.02658,-0.01055,0.04260,10
payload_contact_shift,nominal_policy,task_success,0.04687,0.01618,0.03070,0.06305,10
payload_contact_shift,nominal_policy,tracking_error,-0.00444,0.00708,-0.01151,0.00264,10
payload_contact_shift,nominal_policy,safety_violation,0.01414,0.01214,0.00200,0.02627,10
payload_contact_shift,nominal_policy,asymmetry_error,-0.22996,0.00940,-0.23936,-0.22055,10
payload_contact_shift,nominal_policy,actuator_energy,0.11452,0.01474,0.09978,0.12926,10
payload_contact_shift,nominal_policy,adaptation_regret,-0.00124,0.00198,-0.00322,0.00074,10
payload_contact_shift,nominal_policy,constraint_margin,0.00472,0.00705,-0.00233,0.01177,10
payload_contact_shift,nominal_policy,robust_utility,0.08868,0.01904,0.06964,0.10772,10
payload_contact_shift,online_system_id,task_success,0.05000,0.01962,0.03038,0.06962,10
payload_contact_shift,online_system_id,tracking_error,-0.00335,0.00617,-0.00953,0.00282,10
payload_contact_shift,online_system_id,safety_violation,0.01313,0.00985,0.00328,0.02299,10
payload_contact_shift,online_system_id,asymmetry_error,-0.01358,0.00555,-0.01913,-0.00803,10
payload_contact_shift,online_system_id,actuator_energy,0.03804,0.01011,0.02792,0.04815,10
payload_contact_shift,online_system_id,adaptation_regret,-0.00094,0.00173,-0.00267,0.00079,10
payload_contact_shift,online_system_id,constraint_margin,0.00335,0.00617,-0.00282,0.00953,10
payload_contact_shift,online_system_id,robust_utility,0.04585,0.02108,0.02477,0.06694,10
payload_contact_shift,oracle_asymmetry_state,task_success,-0.03802,0.01985,-0.05787,-0.01817,10
payload_contact_shift,oracle_asymmetry_state,tracking_error,0.01072,0.00804,0.00267,0.01876,10
payload_contact_shift,oracle_asymmetry_state,safety_violation,-0.00171,0.01256,-0.01427,0.01085,10
payload_contact_shift,oracle_asymmetry_state,asymmetry_error,0.00253,0.00328,-0.00074,0.00581,10
payload_contact_shift,oracle_asymmetry_state,actuator_energy,-0.05740,0.00693,-0.06433,-0.05048,10
payload_contact_shift,oracle_asymmetry_state,adaptation_regret,-0.06479,0.00278,-0.06757,-0.06201,10
payload_contact_shift,oracle_asymmetry_state,constraint_margin,-0.01072,0.00804,-0.01876,-0.00267,10
payload_contact_shift,oracle_asymmetry_state,robust_utility,-0.04068,0.02840,-0.06908,-0.01227,10
payload_contact_shift,recurrent_hidden_state_policy_proxy,task_success,0.03750,0.02591,0.01159,0.06341,10
payload_contact_shift,recurrent_hidden_state_policy_proxy,tracking_error,0.00656,0.00655,0.00000,0.01311,10
payload_contact_shift,recurrent_hidden_state_policy_proxy,safety_violation,0.01386,0.01028,0.00358,0.02414,10
payload_contact_shift,recurrent_hidden_state_policy_proxy,asymmetry_error,-0.00593,0.00340,-0.00933,-0.00252,10
payload_contact_shift,recurrent_hidden_state_policy_proxy,actuator_energy,-0.00203,0.00863,-0.01066,0.00660,10
payload_contact_shift,recurrent_hidden_state_policy_proxy,adaptation_regret,0.00184,0.00184,-0.00000,0.00367,10
payload_contact_shift,recurrent_hidden_state_policy_proxy,constraint_margin,-0.00656,0.00655,-0.01311,-0.00000,10
payload_contact_shift,recurrent_hidden_state_policy_proxy,robust_utility,0.02903,0.03182,-0.00279,0.06085,10
payload_contact_shift,robust_l1_adaptive_control,task_success,0.06146,0.01609,0.04537,0.07755,10
payload_contact_shift,robust_l1_adaptive_control,tracking_error,-0.03259,0.00666,-0.03925,-0.02594,10
payload_contact_shift,robust_l1_adaptive_control,safety_violation,-0.03542,0.01187,-0.04729,-0.02355,10
payload_contact_shift,robust_l1_adaptive_control,asymmetry_error,-0.00350,0.00422,-0.00772,0.00072,10
payload_contact_shift,robust_l1_adaptive_control,actuator_energy,0.12695,0.00613,0.12082,0.13308,10
payload_contact_shift,robust_l1_adaptive_control,adaptation_regret,-0.00913,0.00186,-0.01099,-0.00726,10
payload_contact_shift,robust_l1_adaptive_control,constraint_margin,0.03259,0.00666,0.02594,0.03925,10
payload_contact_shift,robust_l1_adaptive_control,robust_utility,0.08646,0.02183,0.06463,0.10829,10
payload_contact_shift,robust_tube_mpc,task_success,0.07708,0.02041,0.05668,0.09749,10
payload_contact_shift,robust_tube_mpc,tracking_error,-0.04422,0.00641,-0.05063,-0.03781,10
payload_contact_shift,robust_tube_mpc,safety_violation,-0.04890,0.01378,-0.06268,-0.03512,10
payload_contact_shift,robust_tube_mpc,asymmetry_error,-0.07103,0.00712,-0.07815,-0.06391,10
payload_contact_shift,robust_tube_mpc,actuator_energy,0.20459,0.00873,0.19586,0.21331,10
payload_contact_shift,robust_tube_mpc,adaptation_regret,-0.01238,0.00179,-0.01417,-0.01059,10
payload_contact_shift,robust_tube_mpc,constraint_margin,0.04422,0.00641,0.03781,0.05063,10
payload_contact_shift,robust_tube_mpc,robust_utility,0.13006,0.02179,0.10827,0.15184,10
payload_contact_shift,scalar_gain_calibration,task_success,0.06667,0.01977,0.04689,0.08644,10
payload_contact_shift,scalar_gain_calibration,tracking_error,-0.00941,0.00724,-0.01665,-0.00217,10
payload_contact_shift,scalar_gain_calibration,safety_violation,0.01131,0.01267,-0.00136,0.02398,10
payload_contact_shift,scalar_gain_calibration,asymmetry_error,-0.03220,0.00698,-0.03919,-0.02522,10
payload_contact_shift,scalar_gain_calibration,actuator_energy,0.10980,0.00885,0.10095,0.11865,10
payload_contact_shift,scalar_gain_calibration,adaptation_regret,-0.00264,0.00203,-0.00466,-0.00061,10
payload_contact_shift,scalar_gain_calibration,constraint_margin,0.00941,0.00724,0.00217,0.01665,10
payload_contact_shift,scalar_gain_calibration,robust_utility,0.07448,0.02584,0.04864,0.10032,10
payload_contact_shift,unscented_kalman_fault_observer,task_success,0.03021,0.01893,0.01128,0.04914,10
payload_contact_shift,unscented_kalman_fault_observer,tracking_error,-0.00372,0.00677,-0.01049,0.00305,10
payload_contact_shift,unscented_kalman_fault_observer,safety_violation,-0.00063,0.01274,-0.01337,0.01210,10
payload_contact_shift,unscented_kalman_fault_observer,asymmetry_error,-0.00618,0.00371,-0.00989,-0.00248,10
payload_contact_shift,unscented_kalman_fault_observer,actuator_energy,0.01091,0.00840,0.00251,0.01931,10
payload_contact_shift,unscented_kalman_fault_observer,adaptation_regret,-0.00104,0.00190,-0.00294,0.00085,10
payload_contact_shift,unscented_kalman_fault_observer,constraint_margin,0.00372,0.00677,-0.00305,0.01049,10
payload_contact_shift,unscented_kalman_fault_observer,robust_utility,0.03258,0.02440,0.00818,0.05698,10
thermal_drift_shift,adaptive_mpc,task_success,0.04688,0.01483,0.03204,0.06171,10
thermal_drift_shift,adaptive_mpc,tracking_error,0.00192,0.00456,-0.00264,0.00648,10
thermal_drift_shift,adaptive_mpc,safety_violation,0.01330,0.00492,0.00838,0.01822,10
thermal_drift_shift,adaptive_mpc,asymmetry_error,-0.04326,0.00318,-0.04644,-0.04008,10
thermal_drift_shift,adaptive_mpc,actuator_energy,0.03526,0.00784,0.02741,0.04310,10
thermal_drift_shift,adaptive_mpc,adaptation_regret,0.00054,0.00128,-0.00074,0.00181,10
thermal_drift_shift,adaptive_mpc,constraint_margin,-0.00192,0.00456,-0.00648,0.00264,10
thermal_drift_shift,adaptive_mpc,robust_utility,0.04619,0.01725,0.02894,0.06345,10
thermal_drift_shift,control_barrier_fault_tolerant_mpc,task_success,0.06823,0.01463,0.05360,0.08286,10
thermal_drift_shift,control_barrier_fault_tolerant_mpc,tracking_error,-0.03952,0.00314,-0.04266,-0.03638,10
thermal_drift_shift,control_barrier_fault_tolerant_mpc,safety_violation,-0.04937,0.00820,-0.05756,-0.04117,10
thermal_drift_shift,control_barrier_fault_tolerant_mpc,asymmetry_error,-0.06323,0.00243,-0.06566,-0.06080,10
thermal_drift_shift,control_barrier_fault_tolerant_mpc,actuator_energy,0.13962,0.00488,0.13474,0.14451,10
thermal_drift_shift,control_barrier_fault_tolerant_mpc,adaptation_regret,-0.01107,0.00088,-0.01194,-0.01019,10
thermal_drift_shift,control_barrier_fault_tolerant_mpc,constraint_margin,0.03952,0.00314,0.03638,0.04266,10
thermal_drift_shift,control_barrier_fault_tolerant_mpc,robust_utility,0.11549,0.01517,0.10032,0.13066,10
thermal_drift_shift,domain_randomized_policy,task_success,0.05521,0.01067,0.04453,0.06588,10
thermal_drift_shift,domain_randomized_policy,tracking_error,0.00378,0.00343,0.00035,0.00721,10
thermal_drift_shift,domain_randomized_policy,safety_violation,0.02427,0.00705,0.01722,0.03133,10
thermal_drift_shift,domain_randomized_policy,asymmetry_error,-0.19596,0.00714,-0.20310,-0.18882,10
thermal_drift_shift,domain_randomized_policy,actuator_energy,0.06547,0.00371,0.06176,0.06918,10
thermal_drift_shift,domain_randomized_policy,adaptation_regret,0.00106,0.00096,0.00010,0.00202,10
thermal_drift_shift,domain_randomized_policy,constraint_margin,-0.00378,0.00343,-0.00721,-0.00035,10
thermal_drift_shift,domain_randomized_policy,robust_utility,0.07930,0.01072,0.06858,0.09002,10
thermal_drift_shift,latent_asymmetry_policy_state_v4,task_success,0.02344,0.01100,0.01244,0.03444,10
thermal_drift_shift,latent_asymmetry_policy_state_v4,tracking_error,0.01336,0.00385,0.00951,0.01721,10
thermal_drift_shift,latent_asymmetry_policy_state_v4,safety_violation,0.02532,0.00598,0.01933,0.03130,10
thermal_drift_shift,latent_asymmetry_policy_state_v4,asymmetry_error,-0.00419,0.00165,-0.00584,-0.00255,10
thermal_drift_shift,latent_asymmetry_policy_state_v4,actuator_energy,-0.02699,0.00485,-0.03184,-0.02213,10
thermal_drift_shift,latent_asymmetry_policy_state_v4,adaptation_regret,0.00374,0.00108,0.00266,0.00482,10
thermal_drift_shift,latent_asymmetry_policy_state_v4,constraint_margin,-0.01336,0.00385,-0.01721,-0.00951,10
thermal_drift_shift,latent_asymmetry_policy_state_v4,robust_utility,0.00712,0.01213,-0.00502,0.01925,10
thermal_drift_shift,nominal_policy,task_success,0.03386,0.01612,0.01773,0.04998,10
thermal_drift_shift,nominal_policy,tracking_error,0.02023,0.00297,0.01726,0.02320,10
thermal_drift_shift,nominal_policy,safety_violation,0.04557,0.00630,0.03927,0.05188,10
thermal_drift_shift,nominal_policy,asymmetry_error,-0.20583,0.00746,-0.21329,-0.19837,10
thermal_drift_shift,nominal_policy,actuator_energy,0.02779,0.00576,0.02203,0.03355,10
thermal_drift_shift,nominal_policy,adaptation_regret,0.00566,0.00083,0.00483,0.00649,10
thermal_drift_shift,nominal_policy,constraint_margin,-0.02007,0.00298,-0.02304,-0.01709,10
thermal_drift_shift,nominal_policy,robust_utility,0.04379,0.01746,0.02633,0.06125,10
thermal_drift_shift,online_system_id,task_success,0.05469,0.01676,0.03793,0.07144,10
thermal_drift_shift,online_system_id,tracking_error,0.01030,0.00221,0.00809,0.01251,10
thermal_drift_shift,online_system_id,safety_violation,0.02908,0.00482,0.02426,0.03389,10
thermal_drift_shift,online_system_id,asymmetry_error,-0.03098,0.00215,-0.03313,-0.02882,10
thermal_drift_shift,online_system_id,actuator_energy,0.00399,0.00651,-0.00252,0.01050,10
thermal_drift_shift,online_system_id,adaptation_regret,0.00288,0.00062,0.00226,0.00350,10
thermal_drift_shift,online_system_id,constraint_margin,-0.01030,0.00221,-0.01251,-0.00809,10
thermal_drift_shift,online_system_id,robust_utility,0.04127,0.01835,0.02292,0.05962,10
thermal_drift_shift,oracle_asymmetry_state,task_success,-0.02188,0.00898,-0.03085,-0.01290,10
thermal_drift_shift,oracle_asymmetry_state,tracking_error,0.00017,0.00332,-0.00316,0.00349,10
thermal_drift_shift,oracle_asymmetry_state,safety_violation,-0.00863,0.00320,-0.01183,-0.00543,10
thermal_drift_shift,oracle_asymmetry_state,asymmetry_error,0.02830,0.00232,0.02598,0.03062,10
thermal_drift_shift,oracle_asymmetry_state,actuator_energy,-0.03913,0.00477,-0.04389,-0.03436,10
thermal_drift_shift,oracle_asymmetry_state,adaptation_regret,-0.06680,0.00139,-0.06819,-0.06541,10
thermal_drift_shift,oracle_asymmetry_state,constraint_margin,-0.00016,0.00332,-0.00349,0.00316,10
thermal_drift_shift,oracle_asymmetry_state,robust_utility,-0.02087,0.00867,-0.02955,-0.01220,10
thermal_drift_shift,recurrent_hidden_state_policy_proxy,task_success,0.01302,0.02148,-0.00846,0.03450,10
thermal_drift_shift,recurrent_hidden_state_policy_proxy,tracking_error,0.01213,0.00301,0.00912,0.01515,10
thermal_drift_shift,recurrent_hidden_state_policy_proxy,safety_violation,0.02785,0.00467,0.02318,0.03251,10
thermal_drift_shift,recurrent_hidden_state_policy_proxy,asymmetry_error,-0.01424,0.00279,-0.01703,-0.01146,10
thermal_drift_shift,recurrent_hidden_state_policy_proxy,actuator_energy,-0.01001,0.00489,-0.01490,-0.00512,10
thermal_drift_shift,recurrent_hidden_state_policy_proxy,adaptation_regret,0.00340,0.00084,0.00255,0.00424,10
thermal_drift_shift,recurrent_hidden_state_policy_proxy,constraint_margin,-0.01213,0.00301,-0.01515,-0.00912,10
thermal_drift_shift,recurrent_hidden_state_policy_proxy,robust_utility,-0.00363,0.02109,-0.02472,0.01746,10
thermal_drift_shift,robust_l1_adaptive_control,task_success,0.05104,0.01271,0.03833,0.06375,10
thermal_drift_shift,robust_l1_adaptive_control,tracking_error,-0.02389,0.00279,-0.02668,-0.02111,10
thermal_drift_shift,robust_l1_adaptive_control,safety_violation,-0.02337,0.00572,-0.02908,-0.01765,10
thermal_drift_shift,robust_l1_adaptive_control,asymmetry_error,-0.01936,0.00201,-0.02137,-0.01735,10
thermal_drift_shift,robust_l1_adaptive_control,actuator_energy,0.08931,0.00468,0.08464,0.09399,10
thermal_drift_shift,robust_l1_adaptive_control,adaptation_regret,-0.00669,0.00078,-0.00747,-0.00591,10
thermal_drift_shift,robust_l1_adaptive_control,constraint_margin,0.02390,0.00279,0.02111,0.02668,10
thermal_drift_shift,robust_l1_adaptive_control,robust_utility,0.07108,0.01475,0.05633,0.08583,10
thermal_drift_shift,robust_tube_mpc,task_success,0.05469,0.01997,0.03472,0.07466,10
thermal_drift_shift,robust_tube_mpc,tracking_error,-0.02166,0.00418,-0.02585,-0.01748,10
thermal_drift_shift,robust_tube_mpc,safety_violation,-0.01641,0.00634,-0.02275,-0.01007,10
thermal_drift_shift,robust_tube_mpc,asymmetry_error,-0.11943,0.00415,-0.12358,-0.11528,10
thermal_drift_shift,robust_tube_mpc,actuator_energy,0.11628,0.00447,0.11181,0.12075,10
thermal_drift_shift,robust_tube_mpc,adaptation_regret,-0.00607,0.00117,-0.00724,-0.00490,10
thermal_drift_shift,robust_tube_mpc,constraint_margin,0.02166,0.00418,0.01748,0.02585,10
thermal_drift_shift,robust_tube_mpc,robust_utility,0.09107,0.02007,0.07100,0.11114,10
thermal_drift_shift,scalar_gain_calibration,task_success,0.03646,0.00589,0.03057,0.04235,10
thermal_drift_shift,scalar_gain_calibration,tracking_error,0.01174,0.00224,0.00950,0.01397,10
thermal_drift_shift,scalar_gain_calibration,safety_violation,0.03514,0.00711,0.02803,0.04225,10
thermal_drift_shift,scalar_gain_calibration,asymmetry_error,-0.12216,0.00384,-0.12600,-0.11832,10
thermal_drift_shift,scalar_gain_calibration,actuator_energy,0.03190,0.00397,0.02793,0.03588,10
thermal_drift_shift,scalar_gain_calibration,adaptation_regret,0.00329,0.00063,0.00266,0.00391,10
thermal_drift_shift,scalar_gain_calibration,constraint_margin,-0.01174,0.00224,-0.01397,-0.00950,10
thermal_drift_shift,scalar_gain_calibration,robust_utility,0.03833,0.00633,0.03200,0.04466,10
thermal_drift_shift,unscented_kalman_fault_observer,task_success,0.03750,0.02113,0.01637,0.05863,10
thermal_drift_shift,unscented_kalman_fault_observer,tracking_error,0.00775,0.00320,0.00455,0.01096,10
thermal_drift_shift,unscented_kalman_fault_observer,safety_violation,0.02156,0.00724,0.01431,0.02880,10
thermal_drift_shift,unscented_kalman_fault_observer,asymmetry_error,-0.00574,0.00305,-0.00879,-0.00269,10
thermal_drift_shift,unscented_kalman_fault_observer,actuator_energy,-0.00529,0.00563,-0.01092,0.00034,10
thermal_drift_shift,unscented_kalman_fault_observer,adaptation_regret,0.00217,0.00090,0.00127,0.00307,10
thermal_drift_shift,unscented_kalman_fault_observer,constraint_margin,-0.00775,0.00320,-0.01096,-0.00455,10
thermal_drift_shift,unscented_kalman_fault_observer,robust_utility,0.02396,0.02118,0.00278,0.04514,10
