split,task,seed,episode_id,method,task_success,tracking_error,final_error,safety_violation,actuator_energy,adaptation_regret,asymmetry_error,calibration_error,success_probability,true_gain_gap,deadzone_gap,latency
combined_hard_shift,two_joint_reach,2,14,minus_online_residual_update,0,0.15497,0.17522,0.00000,0.43110,0.03409,0.15070,0.62228,0.62228,0.58319,0.04261,2
combined_hard_shift,two_joint_reach,2,14,scalar_only_latent_gain,0,0.47029,0.37370,0.00000,0.90096,0.10346,0.10961,0.22746,0.22746,0.58319,0.04261,2
combined_hard_shift,two_joint_reach,2,14,no_safety_aware_action_clipping,1,0.18187,0.10580,0.00000,0.59786,0.04001,0.08634,0.35710,0.64290,0.58319,0.04261,2
combined_hard_shift,two_joint_reach,2,15,full_latent_asymmetry_policy_state,0,0.52191,0.41477,0.00000,1.15391,0.11482,0.35057,0.22214,0.22214,0.71225,0.00310,2
combined_hard_shift,two_joint_reach,2,15,minus_persistent_latent_memory,0,0.55826,0.58076,0.00000,0.94403,0.12282,0.35322,0.02000,0.02000,0.71225,0.00310,2
combined_hard_shift,two_joint_reach,2,15,minus_sign_specific_asymmetry,1,0.56084,0.40541,0.00000,0.96372,0.12339,0.35139,0.85176,0.14824,0.71225,0.00310,2
combined_hard_shift,two_joint_reach,2,15,minus_deadzone_saturation_state,1,0.46274,0.24024,0.00000,0.79415,0.10180,0.37107,0.60548,0.39452,0.71225,0.00310,2
combined_hard_shift,two_joint_reach,2,15,minus_online_residual_update,0,0.63030,0.53818,0.00000,1.18248,0.13867,0.34677,0.02000,0.02000,0.71225,0.00310,2
combined_hard_shift,two_joint_reach,2,15,scalar_only_latent_gain,0,0.82182,0.64156,0.36667,1.39093,0.18080,0.33365,0.02000,0.02000,0.71225,0.00310,2
combined_hard_shift,two_joint_reach,2,15,no_safety_aware_action_clipping,0,0.42693,0.27443,0.00000,1.02699,0.09392,0.42081,0.31525,0.31525,0.71225,0.00310,2
combined_hard_shift,two_joint_reach,2,16,full_latent_asymmetry_policy_state,0,0.72434,0.63756,0.00000,0.80139,0.15936,0.20702,0.02000,0.02000,0.63948,0.03095,2
combined_hard_shift,two_joint_reach,2,16,minus_persistent_latent_memory,0,0.87030,0.65280,0.30000,0.88298,0.19147,0.12960,0.02000,0.02000,0.63948,0.03095,2
combined_hard_shift,two_joint_reach,2,16,minus_sign_specific_asymmetry,0,0.44752,0.31426,0.00000,0.55739,0.09845,0.09175,0.32777,0.32777,0.63948,0.03095,2
combined_hard_shift,two_joint_reach,2,16,minus_deadzone_saturation_state,0,0.73029,0.64019,0.00000,0.75978,0.16066,0.05616,0.02000,0.02000,0.63948,0.03095,2
combined_hard_shift,two_joint_reach,2,16,minus_online_residual_update,0,0.79701,0.54528,0.30000,0.80030,0.17534,0.15951,0.02000,0.02000,0.63948,0.03095,2
combined_hard_shift,two_joint_reach,2,16,scalar_only_latent_gain,1,0.48940,0.40454,0.00000,0.62207,0.10767,0.30021,0.80023,0.19977,0.63948,0.03095,2
combined_hard_shift,two_joint_reach,2,16,no_safety_aware_action_clipping,0,0.71807,0.63390,0.00000,0.80021,0.15798,0.17477,0.02000,0.02000,0.63948,0.03095,2
combined_hard_shift,two_joint_reach,2,17,full_latent_asymmetry_policy_state,1,0.46651,0.28167,0.00000,0.73114,0.10263,0.22530,0.57217,0.42783,0.63806,0.04676,2
combined_hard_shift,two_joint_reach,2,17,minus_persistent_latent_memory,1,0.44427,0.27842,0.00000,0.61976,0.09774,0.31820,0.63231,0.36769,0.63806,0.04676,2
combined_hard_shift,two_joint_reach,2,17,minus_sign_specific_asymmetry,0,0.68413,0.40362,0.00000,0.71129,0.15051,0.11447,0.11371,0.11371,0.63806,0.04676,2
combined_hard_shift,two_joint_reach,2,17,minus_deadzone_saturation_state,0,0.68978,0.49742,0.00000,0.67552,0.15175,0.14730,0.02000,0.02000,0.63806,0.04676,2
combined_hard_shift,two_joint_reach,2,17,minus_online_residual_update,1,0.52220,0.28228,0.00000,0.85557,0.11488,0.30623,0.68375,0.31625,0.63806,0.04676,2
combined_hard_shift,two_joint_reach,2,17,scalar_only_latent_gain,0,0.63020,0.51861,0.00000,0.67648,0.13864,0.24940,0.02000,0.02000,0.63806,0.04676,2
combined_hard_shift,two_joint_reach,2,17,no_safety_aware_action_clipping,0,0.80656,0.69082,0.03333,1.01406,0.17744,0.13751,0.02000,0.02000,0.63806,0.04676,2
combined_hard_shift,two_joint_reach,2,18,full_latent_asymmetry_policy_state,0,0.62761,0.37888,0.00000,0.80288,0.13807,0.12194,0.24116,0.24116,0.63354,0.09690,1
combined_hard_shift,two_joint_reach,2,18,minus_persistent_latent_memory,0,0.61413,0.39565,0.00000,0.75542,0.13511,0.10312,0.14988,0.14988,0.63354,0.09690,1
combined_hard_shift,two_joint_reach,2,18,minus_sign_specific_asymmetry,0,0.62264,0.62441,0.00000,0.85157,0.13698,0.39478,0.02000,0.02000,0.63354,0.09690,1
combined_hard_shift,two_joint_reach,2,18,minus_deadzone_saturation_state,0,0.81539,0.60383,0.10000,0.96122,0.17939,0.14601,0.02000,0.02000,0.63354,0.09690,1
combined_hard_shift,two_joint_reach,2,18,minus_online_residual_update,0,0.56948,0.50215,0.00000,0.71326,0.12528,0.11102,0.04549,0.04549,0.63354,0.09690,1
combined_hard_shift,two_joint_reach,2,18,scalar_only_latent_gain,0,0.74787,0.37960,0.10000,0.78682,0.16453,0.14104,0.04576,0.04576,0.63354,0.09690,1
combined_hard_shift,two_joint_reach,2,18,no_safety_aware_action_clipping,0,0.71498,0.66731,0.06667,1.01780,0.15730,0.11071,0.02000,0.02000,0.63354,0.09690,1
combined_hard_shift,two_joint_reach,2,19,full_latent_asymmetry_policy_state,0,0.82620,0.95670,0.13333,1.49919,0.18176,0.06793,0.02000,0.02000,0.87565,0.08510,1
combined_hard_shift,two_joint_reach,2,19,minus_persistent_latent_memory,0,0.86881,0.65623,0.33333,1.42578,0.19114,0.13721,0.02000,0.02000,0.87565,0.08510,1
combined_hard_shift,two_joint_reach,2,19,minus_sign_specific_asymmetry,0,0.81138,0.52435,0.20000,1.39362,0.17850,0.07235,0.02000,0.02000,0.87565,0.08510,1
combined_hard_shift,two_joint_reach,2,19,minus_deadzone_saturation_state,0,0.69808,0.42243,0.13333,1.20616,0.15358,0.10187,0.02000,0.02000,0.87565,0.08510,1
combined_hard_shift,two_joint_reach,2,19,minus_online_residual_update,0,0.69941,0.35852,0.16667,1.32506,0.15387,0.10748,0.02000,0.02000,0.87565,0.08510,1
combined_hard_shift,two_joint_reach,2,19,scalar_only_latent_gain,0,0.63884,0.48428,0.03333,1.28164,0.14054,0.18418,0.02000,0.02000,0.87565,0.08510,1
combined_hard_shift,two_joint_reach,2,19,no_safety_aware_action_clipping,0,0.77772,0.85670,0.16667,1.41918,0.17110,0.11685,0.02000,0.02000,0.87565,0.08510,1
combined_hard_shift,two_joint_reach,2,20,full_latent_asymmetry_policy_state,1,0.54736,0.20621,0.06667,0.96627,0.12042,0.09244,0.57453,0.42547,0.62846,0.01594,1
combined_hard_shift,two_joint_reach,2,20,minus_persistent_latent_memory,0,0.95441,0.67696,0.56667,0.90872,0.20997,0.18116,0.02000,0.02000,0.62846,0.01594,1
combined_hard_shift,two_joint_reach,2,20,minus_sign_specific_asymmetry,0,0.95422,0.69008,0.66667,1.22482,0.20993,0.11716,0.02000,0.02000,0.62846,0.01594,1
combined_hard_shift,two_joint_reach,2,20,minus_deadzone_saturation_state,0,0.75198,0.47750,0.16667,0.81956,0.16544,0.19495,0.02000,0.02000,0.62846,0.01594,1
combined_hard_shift,two_joint_reach,2,20,minus_online_residual_update,0,0.78952,0.46538,0.20000,1.09211,0.17369,0.16923,0.02000,0.02000,0.62846,0.01594,1
combined_hard_shift,two_joint_reach,2,20,scalar_only_latent_gain,0,0.73120,0.62112,0.10000,0.92937,0.16086,0.17364,0.02000,0.02000,0.62846,0.01594,1
combined_hard_shift,two_joint_reach,2,20,no_safety_aware_action_clipping,0,0.80250,0.61809,0.16667,1.14738,0.17655,0.14334,0.02000,0.02000,0.62846,0.01594,1
combined_hard_shift,two_joint_reach,2,21,full_latent_asymmetry_policy_state,0,0.64592,0.35147,0.20000,0.78282,0.14210,0.26325,0.13701,0.13701,0.83358,0.00760,2
combined_hard_shift,two_joint_reach,2,21,minus_persistent_latent_memory,0,0.59471,0.52999,0.00000,0.74953,0.13084,0.34929,0.02000,0.02000,0.83358,0.00760,2
combined_hard_shift,two_joint_reach,2,21,minus_sign_specific_asymmetry,0,0.50639,0.18703,0.13333,0.65571,0.11141,0.33106,0.36061,0.36061,0.83358,0.00760,2
combined_hard_shift,two_joint_reach,2,21,minus_deadzone_saturation_state,0,0.96354,0.84790,0.76667,1.25737,0.21198,0.28021,0.02000,0.02000,0.83358,0.00760,2
combined_hard_shift,two_joint_reach,2,21,minus_online_residual_update,1,0.59214,0.45210,0.10000,0.61126,0.13027,0.32987,0.96385,0.03615,0.83358,0.00760,2
combined_hard_shift,two_joint_reach,2,21,scalar_only_latent_gain,0,0.66405,0.25498,0.36667,0.98352,0.14609,0.34554,0.04288,0.04288,0.83358,0.00760,2
combined_hard_shift,two_joint_reach,2,21,no_safety_aware_action_clipping,0,0.98638,0.69013,0.73333,1.00869,0.21700,0.20238,0.02000,0.02000,0.83358,0.00760,2
combined_hard_shift,two_joint_reach,2,22,full_latent_asymmetry_policy_state,1,0.29593,0.19660,0.00000,0.67433,0.06510,0.06493,0.39674,0.60326,0.62581,0.07951,1
combined_hard_shift,two_joint_reach,2,22,minus_persistent_latent_memory,0,0.61783,0.72094,0.00000,0.70649,0.13592,0.17541,0.02000,0.02000,0.62581,0.07951,1
combined_hard_shift,two_joint_reach,2,22,minus_sign_specific_asymmetry,0,0.48664,0.54711,0.00000,0.61189,0.10706,0.19888,0.03331,0.03331,0.62581,0.07951,1
combined_hard_shift,two_joint_reach,2,22,minus_deadzone_saturation_state,1,0.29149,0.10799,0.00000,0.53229,0.06413,0.08288,0.36179,0.63821,0.62581,0.07951,1
combined_hard_shift,two_joint_reach,2,22,minus_online_residual_update,0,0.44297,0.28030,0.00000,0.60069,0.09745,0.18482,0.36715,0.36715,0.62581,0.07951,1
combined_hard_shift,two_joint_reach,2,22,scalar_only_latent_gain,0,0.35533,0.26413,0.00000,0.50538,0.07817,0.20314,0.42877,0.42877,0.62581,0.07951,1
combined_hard_shift,two_joint_reach,2,22,no_safety_aware_action_clipping,0,0.46695,0.35067,0.00000,0.76214,0.10273,0.21938,0.22437,0.22437,0.62581,0.07951,1
combined_hard_shift,two_joint_reach,2,23,full_latent_asymmetry_policy_state,0,0.90705,0.57198,0.50000,1.10549,0.19955,0.21683,0.02000,0.02000,0.61625,0.01884,2
combined_hard_shift,two_joint_reach,2,23,minus_persistent_latent_memory,0,0.87500,0.75747,0.30000,0.85081,0.19250,0.31829,0.02000,0.02000,0.61625,0.01884,2
combined_hard_shift,two_joint_reach,2,23,minus_sign_specific_asymmetry,0,0.75956,0.47926,0.23333,0.94887,0.16710,0.27698,0.02000,0.02000,0.61625,0.01884,2
combined_hard_shift,two_joint_reach,2,23,minus_deadzone_saturation_state,0,0.96227,0.67172,0.56667,1.12497,0.21170,0.26535,0.02000,0.02000,0.61625,0.01884,2
combined_hard_shift,two_joint_reach,2,23,minus_online_residual_update,0,0.86207,0.77081,0.30000,0.93348,0.18966,0.31006,0.02000,0.02000,0.61625,0.01884,2
combined_hard_shift,two_joint_reach,2,23,scalar_only_latent_gain,0,0.84738,0.47516,0.46667,0.95156,0.18642,0.27999,0.02000,0.02000,0.61625,0.01884,2
combined_hard_shift,two_joint_reach,2,23,no_safety_aware_action_clipping,0,0.84067,0.46933,0.33333,1.21163,0.18495,0.27078,0.02000,0.02000,0.61625,0.01884,2
combined_hard_shift,two_joint_reach,2,24,full_latent_asymmetry_policy_state,0,0.48630,0.31884,0.00000,1.20656,0.10699,0.52115,0.34713,0.34713,0.79948,0.06714,1
combined_hard_shift,two_joint_reach,2,24,minus_persistent_latent_memory,0,0.55709,0.45688,0.00000,1.05237,0.12256,0.41446,0.08376,0.08376,0.79948,0.06714,1
combined_hard_shift,two_joint_reach,2,24,minus_sign_specific_asymmetry,0,0.51727,0.41019,0.00000,1.13812,0.11380,0.62809,0.15043,0.15043,0.79948,0.06714,1
combined_hard_shift,two_joint_reach,2,24,minus_deadzone_saturation_state,1,0.46288,0.24697,0.00000,1.07581,0.10183,0.58644,0.63039,0.36961,0.79948,0.06714,1
combined_hard_shift,two_joint_reach,2,24,minus_online_residual_update,0,0.51396,0.65100,0.00000,1.08470,0.11307,0.39938,0.02000,0.02000,0.79948,0.06714,1
combined_hard_shift,two_joint_reach,2,24,scalar_only_latent_gain,0,0.66658,0.58886,0.00000,1.32691,0.14665,0.51121,0.02000,0.02000,0.79948,0.06714,1
combined_hard_shift,two_joint_reach,2,24,no_safety_aware_action_clipping,0,0.37504,0.19406,0.00000,0.87967,0.08251,0.73127,0.44071,0.44071,0.79948,0.06714,1
combined_hard_shift,two_joint_reach,2,25,full_latent_asymmetry_policy_state,0,0.44922,0.17691,0.00000,1.01607,0.09883,0.22896,0.54160,0.54160,0.66645,0.01054,1
combined_hard_shift,two_joint_reach,2,25,minus_persistent_latent_memory,0,0.88720,0.92285,0.30000,1.32630,0.19518,0.10695,0.02000,0.02000,0.66645,0.01054,1
combined_hard_shift,two_joint_reach,2,25,minus_sign_specific_asymmetry,0,0.49806,0.22877,0.00000,0.87780,0.10957,0.37520,0.38820,0.38820,0.66645,0.01054,1
combined_hard_shift,two_joint_reach,2,25,minus_deadzone_saturation_state,0,0.47785,0.24731,0.00000,0.81849,0.10513,0.41676,0.37837,0.37837,0.66645,0.01054,1
combined_hard_shift,two_joint_reach,2,25,minus_online_residual_update,0,0.72441,0.37333,0.00000,1.24777,0.15937,0.11621,0.10035,0.10035,0.66645,0.01054,1
combined_hard_shift,two_joint_reach,2,25,scalar_only_latent_gain,0,0.39395,0.38531,0.00000,0.83088,0.08667,0.37041,0.25003,0.25003,0.66645,0.01054,1
combined_hard_shift,two_joint_reach,2,25,no_safety_aware_action_clipping,1,0.65907,0.34395,0.03333,1.45316,0.14499,0.16736,0.91153,0.08847,0.66645,0.01054,1
combined_hard_shift,two_joint_reach,2,26,full_latent_asymmetry_policy_state,0,0.52074,0.33659,0.00000,0.88818,0.11456,0.32059,0.33082,0.33082,0.63480,0.02084,1
combined_hard_shift,two_joint_reach,2,26,minus_persistent_latent_memory,0,0.39328,0.38564,0.00000,0.57960,0.08652,0.33187,0.26499,0.26499,0.63480,0.02084,1
combined_hard_shift,two_joint_reach,2,26,minus_sign_specific_asymmetry,0,0.53059,0.31981,0.00000,0.68619,0.11673,0.23570,0.27861,0.27861,0.63480,0.02084,1
combined_hard_shift,two_joint_reach,2,26,minus_deadzone_saturation_state,0,0.60850,0.59921,0.00000,0.71233,0.13387,0.27351,0.02000,0.02000,0.63480,0.02084,1
combined_hard_shift,two_joint_reach,2,26,minus_online_residual_update,0,0.50916,0.44495,0.00000,0.71426,0.11202,0.33490,0.13826,0.13826,0.63480,0.02084,1
combined_hard_shift,two_joint_reach,2,26,scalar_only_latent_gain,0,0.55900,0.43321,0.00000,0.64774,0.12298,0.35307,0.13517,0.13517,0.63480,0.02084,1
combined_hard_shift,two_joint_reach,2,26,no_safety_aware_action_clipping,0,0.50959,0.51045,0.00000,0.86468,0.11211,0.32329,0.02000,0.02000,0.63480,0.02084,1
combined_hard_shift,two_joint_reach,2,27,full_latent_asymmetry_policy_state,0,0.53967,0.49768,0.00000,1.16442,0.11873,0.57002,0.11621,0.11621,0.79400,0.02431,1
combined_hard_shift,two_joint_reach,2,27,minus_persistent_latent_memory,0,0.75293,0.63101,0.00000,1.24459,0.16564,0.39159,0.02000,0.02000,0.79400,0.02431,1
combined_hard_shift,two_joint_reach,2,27,minus_sign_specific_asymmetry,0,0.62708,0.58691,0.00000,1.29979,0.13796,0.38895,0.02000,0.02000,0.79400,0.02431,1
combined_hard_shift,two_joint_reach,2,27,minus_deadzone_saturation_state,1,0.64092,0.38784,0.00000,1.28800,0.14100,0.40460,0.88412,0.11588,0.79400,0.02431,1
combined_hard_shift,two_joint_reach,2,27,minus_online_residual_update,1,0.61065,0.40615,0.00000,1.28985,0.13434,0.36709,0.89312,0.10688,0.79400,0.02431,1
combined_hard_shift,two_joint_reach,2,27,scalar_only_latent_gain,0,0.48610,0.32952,0.00000,1.04782,0.10694,0.49144,0.26414,0.26414,0.79400,0.02431,1
combined_hard_shift,two_joint_reach,2,27,no_safety_aware_action_clipping,1,0.48197,0.33127,0.00000,1.34274,0.10603,0.43317,0.79390,0.20610,0.79400,0.02431,1
combined_hard_shift,two_joint_reach,2,28,full_latent_asymmetry_policy_state,0,0.80381,0.68141,0.23333,1.30399,0.17684,0.31769,0.02000,0.02000,0.68862,0.09625,1
combined_hard_shift,two_joint_reach,2,28,minus_persistent_latent_memory,0,0.90328,0.81919,0.33333,1.33424,0.19872,0.34768,0.02000,0.02000,0.68862,0.09625,1
combined_hard_shift,two_joint_reach,2,28,minus_sign_specific_asymmetry,0,0.79255,0.76444,0.03333,1.29726,0.17436,0.32089,0.02000,0.02000,0.68862,0.09625,1
combined_hard_shift,two_joint_reach,2,28,minus_deadzone_saturation_state,0,0.62054,0.62572,0.06667,1.15622,0.13652,0.47629,0.02000,0.02000,0.68862,0.09625,1
combined_hard_shift,two_joint_reach,2,28,minus_online_residual_update,0,0.98274,0.96600,0.90000,1.32556,0.21620,0.36055,0.02000,0.02000,0.68862,0.09625,1
combined_hard_shift,two_joint_reach,2,28,scalar_only_latent_gain,0,0.73003,0.39748,0.06667,1.29852,0.16061,0.34280,0.02311,0.02311,0.68862,0.09625,1
combined_hard_shift,two_joint_reach,2,28,no_safety_aware_action_clipping,0,0.74592,0.85028,0.50000,1.70248,0.16410,0.29629,0.02000,0.02000,0.68862,0.09625,1
combined_hard_shift,two_joint_reach,2,29,full_latent_asymmetry_policy_state,1,0.35584,0.44578,0.00000,0.71177,0.07828,0.67264,0.71817,0.28183,0.57010,0.08075,2
combined_hard_shift,two_joint_reach,2,29,minus_persistent_latent_memory,0,0.44594,0.17403,0.00000,0.63375,0.09811,0.38629,0.48932,0.48932,0.57010,0.08075,2
combined_hard_shift,two_joint_reach,2,29,minus_sign_specific_asymmetry,1,0.55054,0.33590,0.00000,0.76612,0.12112,0.43493,0.75356,0.24644,0.57010,0.08075,2
combined_hard_shift,two_joint_reach,2,29,minus_deadzone_saturation_state,1,0.27903,0.13305,0.00000,0.38188,0.06139,0.13234,0.37710,0.62290,0.57010,0.08075,2
combined_hard_shift,two_joint_reach,2,29,minus_online_residual_update,0,0.56616,0.45610,0.00000,0.75917,0.12456,0.41640,0.09847,0.09847,0.57010,0.08075,2
combined_hard_shift,two_joint_reach,2,29,scalar_only_latent_gain,0,0.26198,0.09285,0.00000,0.40596,0.05764,0.39947,0.67605,0.67605,0.57010,0.08075,2
combined_hard_shift,two_joint_reach,2,29,no_safety_aware_action_clipping,0,0.48285,0.27279,0.00000,1.08097,0.10623,0.62687,0.29045,0.29045,0.57010,0.08075,2
combined_hard_shift,two_joint_reach,2,30,full_latent_asymmetry_policy_state,0,0.49004,0.57401,0.00000,0.88050,0.10781,0.07521,0.06402,0.06402,0.90131,0.00630,2
combined_hard_shift,two_joint_reach,2,30,minus_persistent_latent_memory,0,0.48076,0.37092,0.00000,0.53654,0.10577,0.09505,0.24820,0.24820,0.90131,0.00630,2
combined_hard_shift,two_joint_reach,2,30,minus_sign_specific_asymmetry,0,0.40883,0.09297,0.00000,0.82512,0.08994,0.12027,0.58908,0.58908,0.90131,0.00630,2
combined_hard_shift,two_joint_reach,2,30,minus_deadzone_saturation_state,1,0.39458,0.29657,0.00000,0.67511,0.08681,0.16478,0.63618,0.36382,0.90131,0.00630,2
combined_hard_shift,two_joint_reach,2,30,minus_online_residual_update,0,0.71054,0.62610,0.03333,0.87879,0.15632,0.13481,0.02000,0.02000,0.90131,0.00630,2
combined_hard_shift,two_joint_reach,2,30,scalar_only_latent_gain,1,0.36260,0.05306,0.00000,0.71166,0.07977,0.35429,0.33761,0.66239,0.90131,0.00630,2
combined_hard_shift,two_joint_reach,2,30,no_safety_aware_action_clipping,0,0.64617,0.42909,0.00000,1.10522,0.14216,0.08728,0.03597,0.03597,0.90131,0.00630,2
combined_hard_shift,two_joint_reach,2,31,full_latent_asymmetry_policy_state,1,0.65557,0.26974,0.23333,0.80720,0.14422,0.13848,0.79373,0.20627,0.67732,0.00493,1
combined_hard_shift,two_joint_reach,2,31,minus_persistent_latent_memory,0,0.81205,0.48253,0.23333,0.71409,0.17865,0.18748,0.02000,0.02000,0.67732,0.00493,1
combined_hard_shift,two_joint_reach,2,31,minus_sign_specific_asymmetry,0,0.79134,0.30636,0.43333,0.71909,0.17409,0.18684,0.02000,0.02000,0.67732,0.00493,1
combined_hard_shift,two_joint_reach,2,31,minus_deadzone_saturation_state,0,0.88814,0.61316,0.43333,0.77239,0.19539,0.21648,0.02000,0.02000,0.67732,0.00493,1
combined_hard_shift,two_joint_reach,2,31,minus_online_residual_update,0,0.88437,0.69435,0.50000,0.77898,0.19456,0.18364,0.02000,0.02000,0.67732,0.00493,1
combined_hard_shift,two_joint_reach,2,31,scalar_only_latent_gain,0,0.88781,0.82205,0.46667,0.88458,0.19532,0.06134,0.02000,0.02000,0.67732,0.00493,1
combined_hard_shift,two_joint_reach,2,31,no_safety_aware_action_clipping,0,0.75137,0.61352,0.26667,0.84157,0.16530,0.27752,0.02000,0.02000,0.67732,0.00493,1
combined_hard_shift,two_joint_reach,2,32,full_latent_asymmetry_policy_state,0,0.46981,0.14880,0.00000,0.85546,0.10336,0.18241,0.57577,0.57577,0.47850,0.03620,2
combined_hard_shift,two_joint_reach,2,32,minus_persistent_latent_memory,0,0.55193,0.53511,0.00000,0.68376,0.12142,0.11801,0.02000,0.02000,0.47850,0.03620,2
combined_hard_shift,two_joint_reach,2,32,minus_sign_specific_asymmetry,1,0.41785,0.30884,0.00000,0.72874,0.09193,0.31940,0.66366,0.33634,0.47850,0.03620,2
combined_hard_shift,two_joint_reach,2,32,minus_deadzone_saturation_state,0,0.56505,0.41528,0.00000,0.78443,0.12431,0.13659,0.14558,0.14558,0.47850,0.03620,2
combined_hard_shift,two_joint_reach,2,32,minus_online_residual_update,1,0.75930,0.21341,0.16667,1.01069,0.16705,0.10932,0.81970,0.18030,0.47850,0.03620,2
combined_hard_shift,two_joint_reach,2,32,scalar_only_latent_gain,1,0.61720,0.37167,0.00000,0.83339,0.13578,0.14431,0.82780,0.17220,0.47850,0.03620,2
combined_hard_shift,two_joint_reach,2,32,no_safety_aware_action_clipping,1,0.37323,0.12758,0.00000,0.78008,0.08211,0.10955,0.47411,0.52589,0.47850,0.03620,2
combined_hard_shift,two_joint_reach,2,33,full_latent_asymmetry_policy_state,0,0.93629,0.78707,0.56667,1.50269,0.20598,0.06189,0.02000,0.02000,0.81425,0.03465,2
combined_hard_shift,two_joint_reach,2,33,minus_persistent_latent_memory,0,0.78221,0.64682,0.26667,1.35223,0.17209,0.13661,0.02000,0.02000,0.81425,0.03465,2
combined_hard_shift,two_joint_reach,2,33,minus_sign_specific_asymmetry,0,0.87922,0.60852,0.53333,1.40720,0.19343,0.06400,0.02000,0.02000,0.81425,0.03465,2
combined_hard_shift,two_joint_reach,2,33,minus_deadzone_saturation_state,0,0.49255,0.18698,0.10000,0.92621,0.10836,0.08475,0.37193,0.37193,0.81425,0.03465,2
combined_hard_shift,two_joint_reach,2,33,minus_online_residual_update,0,0.83340,0.65206,0.33333,1.33240,0.18335,0.16510,0.02000,0.02000,0.81425,0.03465,2
combined_hard_shift,two_joint_reach,2,33,scalar_only_latent_gain,0,1.01768,0.74480,0.76667,1.44866,0.22389,0.07951,0.02000,0.02000,0.81425,0.03465,2
combined_hard_shift,two_joint_reach,2,33,no_safety_aware_action_clipping,0,0.67310,0.55913,0.33333,1.53105,0.14808,0.06325,0.02000,0.02000,0.81425,0.03465,2
combined_hard_shift,two_joint_reach,2,34,full_latent_asymmetry_policy_state,0,0.86623,0.81346,0.13333,1.48305,0.19057,0.38310,0.02000,0.02000,0.85766,0.00871,2
combined_hard_shift,two_joint_reach,2,34,minus_persistent_latent_memory,0,0.55915,0.38811,0.00000,1.03277,0.12301,0.43774,0.16522,0.16522,0.85766,0.00871,2
combined_hard_shift,two_joint_reach,2,34,minus_sign_specific_asymmetry,0,0.70197,0.45471,0.13333,1.28452,0.15443,0.48329,0.02000,0.02000,0.85766,0.00871,2
combined_hard_shift,two_joint_reach,2,34,minus_deadzone_saturation_state,0,0.69744,0.58931,0.06667,1.12952,0.15344,0.70187,0.02000,0.02000,0.85766,0.00871,2
combined_hard_shift,two_joint_reach,2,34,minus_online_residual_update,0,1.02423,1.11379,0.86667,1.34820,0.22533,0.38031,0.02000,0.02000,0.85766,0.00871,2
combined_hard_shift,two_joint_reach,2,34,scalar_only_latent_gain,0,0.67791,0.36278,0.00000,1.25467,0.14914,0.56154,0.13192,0.13192,0.85766,0.00871,2
combined_hard_shift,two_joint_reach,2,34,no_safety_aware_action_clipping,0,0.97854,0.91141,1.00000,1.85690,0.21528,0.43517,0.02000,0.02000,0.85766,0.00871,2
combined_hard_shift,two_joint_reach,2,35,full_latent_asymmetry_policy_state,1,0.41374,0.13915,0.00000,0.82504,0.09102,0.27466,0.38747,0.61253,0.68384,0.01747,1
combined_hard_shift,two_joint_reach,2,35,minus_persistent_latent_memory,1,0.63008,0.47516,0.00000,0.83789,0.13862,0.08777,0.95560,0.04440,0.68384,0.01747,1
combined_hard_shift,two_joint_reach,2,35,minus_sign_specific_asymmetry,0,0.68796,0.69214,0.00000,0.97369,0.15135,0.17825,0.02000,0.02000,0.68384,0.01747,1
combined_hard_shift,two_joint_reach,2,35,minus_deadzone_saturation_state,0,0.49265,0.40668,0.00000,0.73086,0.10838,0.17454,0.18935,0.18935,0.68384,0.01747,1
combined_hard_shift,two_joint_reach,2,35,minus_online_residual_update,0,0.66360,0.56012,0.00000,0.99278,0.14599,0.08818,0.02000,0.02000,0.68384,0.01747,1
combined_hard_shift,two_joint_reach,2,35,scalar_only_latent_gain,0,0.81646,0.64768,0.23333,1.03280,0.17962,0.19098,0.02000,0.02000,0.68384,0.01747,1
combined_hard_shift,two_joint_reach,2,35,no_safety_aware_action_clipping,1,0.46485,0.17737,0.00000,0.91848,0.10227,0.29856,0.57964,0.42036,0.68384,0.01747,1
combined_hard_shift,gripper_slide_insert,2,0,full_latent_asymmetry_policy_state,0,0.73230,0.60854,0.36667,1.37308,0.16110,0.05873,0.02000,0.02000,0.81060,0.06135,2
combined_hard_shift,gripper_slide_insert,2,0,minus_persistent_latent_memory,0,0.97716,0.78078,1.00000,1.51873,0.21498,0.13674,0.02000,0.02000,0.81060,0.06135,2
combined_hard_shift,gripper_slide_insert,2,0,minus_sign_specific_asymmetry,0,0.75551,0.44755,0.60000,1.31794,0.16621,0.05595,0.02000,0.02000,0.81060,0.06135,2
combined_hard_shift,gripper_slide_insert,2,0,minus_deadzone_saturation_state,0,0.67386,0.46525,0.26667,1.24453,0.14825,0.09666,0.02000,0.02000,0.81060,0.06135,2
combined_hard_shift,gripper_slide_insert,2,0,minus_online_residual_update,0,0.61105,0.25063,0.26667,1.06951,0.13443,0.14965,0.13011,0.13011,0.81060,0.06135,2
combined_hard_shift,gripper_slide_insert,2,0,scalar_only_latent_gain,0,0.72633,0.76248,0.43333,1.33721,0.15979,0.14732,0.02000,0.02000,0.81060,0.06135,2
combined_hard_shift,gripper_slide_insert,2,0,no_safety_aware_action_clipping,0,0.61459,0.31965,0.40000,1.37828,0.13521,0.05885,0.02000,0.02000,0.81060,0.06135,2
